date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
2013-07-31,1.8,1.8,1.8,1.8,33,0.6,0.0,0.6,0.6,0.6,1.0,100
2013-08-01,1.5336,1.86,1.5336,1.77,3430,0.5112,0.0,0.62,0.5112,0.59,1.0,10291
2013-08-02,1.7994,1.7994,1.56,1.56,1899,0.5998,0.0,0.5998,0.52,0.52,1.0,5700
2013-08-05,1.5,1.8,1.5,1.8,251,0.5,0.0,0.6,0.5,0.6,1.0,755
2013-08-06,1.65,1.6503,1.65,1.6503,410,0.55,0.0,0.5501,0.55,0.5501,1.0,1231
2013-08-07,1.5,1.6515,1.5,1.6515,730,0.5,0.0,0.5505,0.5,0.5505,1.0,2192
2013-08-08,1.65,1.65,1.65,1.65,33,0.55,0.0,0.55,0.55,0.55,1.0,100
2013-08-09,1.7697,1.8,1.65,1.8,544,0.5899,0.0,0.6,0.55,0.6,1.0,1634
2013-08-12,2.2008,2.379,1.74,1.7697,45036,0.7336,0.0,0.793,0.58,0.5899,1.0,135110
2013-08-13,1.92,2.2503,1.89,2.2005,24246,0.64,0.0,0.7501,0.63,0.7335,1.0,72740
2013-08-14,1.92,1.92,1.8,1.86,1033,0.64,0.0,0.64,0.6,0.62,1.0,3100
2013-08-15,1.7103,1.92,1.71,1.92,2327,0.5701,0.0,0.64,0.57,0.64,1.0,6982
2013-08-16,1.6803,2.37,1.59,1.71,60641,0.5601,0.0,0.79,0.53,0.57,1.0,181926
2013-08-19,2.4,2.73,1.5,1.5,17120,0.8,0.0,0.91,0.5,0.5,1.0,51362
2013-08-20,2.16,2.3697,2.1,2.3697,9153,0.72,0.0,0.7899,0.7,0.7899,1.0,27460
2013-08-21,2.16,2.16,2.16,2.16,0,0.72,0.0,0.72,0.72,0.72,1.0,2
2013-08-22,2.16,2.16,2.16,2.16,0,0.72,0.0,0.72,0.72,0.72,1.0,0
2013-08-23,1.923,1.923,1.8303,1.8372,2517,0.641,0.0,0.641,0.6101,0.6124,1.0,7554
2013-08-26,1.98,2.1597,1.98,2.1597,1334,0.66,0.0,0.7199,0.66,0.7199,1.0,4003
2013-08-27,2.0556,2.0697,2.0556,2.0697,66,0.6852,0.0,0.6899,0.6852,0.6899,1.0,200
2013-08-28,2.13,2.13,2.04,2.13,200,0.71,0.0,0.71,0.68,0.71,1.0,602
2013-08-29,2.0997,2.1,2.0997,2.1,66,0.6999,0.0,0.7,0.6999,0.7,1.0,200
2013-08-30,2.0853,2.0853,2.0853,2.0853,33,0.6951,0.0,0.6951,0.6951,0.6951,1.0,100
2013-09-03,2.1,2.1,2.1,2.1,0,0.7,0.0,0.7,0.7,0.7,1.0,0
2013-09-04,2.0397,2.04,2.0397,2.04,399,0.6799,0.0,0.68,0.6799,0.68,1.0,1200
2013-09-05,1.8888,1.8888,1.86,1.86,1499,0.6296,0.0,0.6296,0.62,0.62,1.0,4500
2013-09-06,1.98,1.98,1.86,1.926,4079,0.66,0.0,0.66,0.62,0.642,1.0,12239
2013-09-09,1.92,2.07,1.902,2.04,7719,0.64,0.0,0.69,0.634,0.68,1.0,23159
2013-09-10,2.1597,2.1597,1.9806,1.9806,83,0.7199,0.0,0.7199,0.6602,0.6602,1.0,250
2013-09-11,1.98,2.1,1.95,2.1,133,0.66,0.0,0.7,0.65,0.7,1.0,400
2013-09-12,1.9803,1.9803,1.98,1.98,433,0.6601,0.0,0.6601,0.66,0.66,1.0,1300
2013-09-13,2.1159,2.25,2.04,2.25,2419,0.7053,0.0,0.75,0.68,0.75,1.0,7260
2013-09-16,2.1159,2.1159,2.1159,2.1159,0,0.7053,0.0,0.7053,0.7053,0.7053,1.0,0
2013-09-17,2.1159,2.1159,2.1159,2.1159,0,0.7053,0.0,0.7053,0.7053,0.7053,1.0,0
2013-09-18,2.0997,2.0997,2.0997,2.0997,66,0.6999,0.0,0.6999,0.6999,0.6999,1.0,200
2013-09-19,2.0997,2.0997,2.0997,2.0997,4,0.6999,0.0,0.6999,0.6999,0.6999,1.0,15
2013-09-20,2.0997,2.0997,2.0997,2.0997,24,0.6999,0.0,0.6999,0.6999,0.6999,1.0,75
2013-09-23,2.0997,2.0997,1.98,1.98,199,0.6999,0.0,0.6999,0.66,0.66,1.0,600
2013-09-24,1.95,2.1,1.8,2.1,2099,0.65,0.0,0.7,0.6,0.7,1.0,6300
2013-09-25,2.1,2.1,2.1,2.1,333,0.7,0.0,0.7,0.7,0.7,1.0,1000
2013-09-26,1.95,2.016,1.92,1.98,4340,0.65,0.0,0.672,0.64,0.66,1.0,13023
2013-09-27,1.95,2.4,1.92,2.07,3333,0.65,0.0,0.8,0.64,0.69,1.0,10000
2013-09-30,1.89,1.92,1.86,1.92,2655,0.63,0.0,0.64,0.62,0.64,1.0,7968
2013-10-01,1.9332,1.9332,1.833,1.881,799,0.6444,0.0,0.6444,0.611,0.627,1.0,2400
2013-10-02,1.95,1.9641,1.95,1.95,2549,0.65,0.0,0.6547,0.65,0.65,1.0,7650
2013-10-03,1.95,2.16,1.92,2.16,2387,0.65,0.0,0.72,0.64,0.72,1.0,7162
2013-10-04,1.86,1.95,1.848,1.95,1330,0.62,0.0,0.65,0.616,0.65,1.0,3992
2013-10-07,1.83,2.0082,1.83,2.0082,383,0.61,0.0,0.6694,0.61,0.6694,1.0,1150
2013-10-08,1.8303,1.8336,1.83,1.83,533,0.6101,0.0,0.6112,0.61,0.61,1.0,1600
2013-10-09,1.8,2.01,1.8,1.86,1366,0.6,0.0,0.67,0.6,0.62,1.0,4100
2013-10-10,1.83,2.01,1.8,1.8,2153,0.61,0.0,0.67,0.6,0.6,1.0,6461
